idx,repo-idx,merge-idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,repository
10,200,83,refs/remotes/origin/pull/3,efd2e9109fb28ab7c4439d0cbd544de31b14c370,cbf6ced5ab8f1d937bd9b71d703a3aed92ed3bcc,87a0cde639eb0d7bd288942cec23e03ca05193ba,,True,567.0,0.0,Tests_passed,2bdcd30693dbabdd1e8f9a98ebfc1a15ef63ae2275ff13d908e1660fd45e70b1,True,0.0,Tests_passed,6e3ab9557e76c728b79fd80513b734157b3fc184dc20163a195072574e828540,True,True,Merge_failed,,Tests_passed,2bdcd30693dbabdd1e8f9a98ebfc1a15ef63ae2275ff13d908e1660fd45e70b1,Merge_failed,,Tests_passed,2bdcd30693dbabdd1e8f9a98ebfc1a15ef63ae2275ff13d908e1660fd45e70b1,Tests_passed,2bdcd30693dbabdd1e8f9a98ebfc1a15ef63ae2275ff13d908e1660fd45e70b1,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_failed,555f4683d4101904ed9ad425f9da055d43ecfd1cd733e4d148bb736109be10a1,addthis/stream-lib
11,200,84,refs/remotes/origin/pull/3,7310d791c154651105b0ee846e73794e09a7955a,752a3247e5c361f08e6d839590dea969d9aae814,5db0ab4347ae1d830b349f241f44a2acf3148ed1,,True,367.0,0.0,Tests_passed,ba5551cbef52e286a45cb4ac79d808811b7bdee24adbb2c56cc5eb7352d26caf,True,0.0,Tests_passed,a7557de15eb76f04515ad9c06a18d7880923673f42d65c991841def785698183,True,True,Tests_passed,ba5551cbef52e286a45cb4ac79d808811b7bdee24adbb2c56cc5eb7352d26caf,Tests_passed,ba5551cbef52e286a45cb4ac79d808811b7bdee24adbb2c56cc5eb7352d26caf,Tests_passed,ba5551cbef52e286a45cb4ac79d808811b7bdee24adbb2c56cc5eb7352d26caf,Tests_passed,ba5551cbef52e286a45cb4ac79d808811b7bdee24adbb2c56cc5eb7352d26caf,Tests_passed,ba5551cbef52e286a45cb4ac79d808811b7bdee24adbb2c56cc5eb7352d26caf,Tests_passed,ba5551cbef52e286a45cb4ac79d808811b7bdee24adbb2c56cc5eb7352d26caf,Tests_passed,ba5551cbef52e286a45cb4ac79d808811b7bdee24adbb2c56cc5eb7352d26caf,Tests_passed,ba5551cbef52e286a45cb4ac79d808811b7bdee24adbb2c56cc5eb7352d26caf,Tests_passed,ba5551cbef52e286a45cb4ac79d808811b7bdee24adbb2c56cc5eb7352d26caf,Tests_passed,ba5551cbef52e286a45cb4ac79d808811b7bdee24adbb2c56cc5eb7352d26caf,Tests_passed,ba5551cbef52e286a45cb4ac79d808811b7bdee24adbb2c56cc5eb7352d26caf,Tests_passed,ba5551cbef52e286a45cb4ac79d808811b7bdee24adbb2c56cc5eb7352d26caf,Tests_passed,ba5551cbef52e286a45cb4ac79d808811b7bdee24adbb2c56cc5eb7352d26caf,Tests_failed,88f70936c5bd33126d533c216464ec37b4f0f5dfd4fb527f55be87aeb522800d,addthis/stream-lib
12,472,250,refs/heads/master,b1dc5bd59f66fdc6df0dbf449d7b9eec8c58452c,02868d8fecb50e445d8b624ca70b25da36cda788,23f7b3b5d82c3571454877e32bc6f5bbd020b4c2,,True,10021.0,0.0,Tests_passed,41ae054da8f10862135c8b359d27530c2d5cc8aba7a31046b0c745f7a804c9c0,True,0.0,Tests_passed,1349a5494ae220a2c938a2a9ce3ee272465e7f2e16ef60a0e13f51c4a7c99378,True,True,Merge_failed,,Tests_passed,41ae054da8f10862135c8b359d27530c2d5cc8aba7a31046b0c745f7a804c9c0,Merge_failed,,Tests_passed,41ae054da8f10862135c8b359d27530c2d5cc8aba7a31046b0c745f7a804c9c0,Tests_passed,41ae054da8f10862135c8b359d27530c2d5cc8aba7a31046b0c745f7a804c9c0,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_failed,a5e32df929c17b53b9d284a9dcc74b72981c878cb96b684ab6c56740bccc408a,alibaba/canal
13,472,312,refs/heads/master,22e3d2f3f1a3ebf892a02cb914318b452224f690,9ba93bae5f2fc6ad51add52c36d5588ba1511712,ecdd619da78831929d53c27c90f15e193a500998,,True,22769.0,0.0,Tests_passed,f5bdf83a83422f269663c898d467a24b99270fa899880e355dccc607c5f29b79,True,0.0,Tests_passed,b48e84902941aefc83cb6807c09518fb7849bf003f3bdd9be5b9270d6e26df91,True,True,Merge_failed,,Tests_passed,f5bdf83a83422f269663c898d467a24b99270fa899880e355dccc607c5f29b79,Merge_failed,,Tests_passed,f5bdf83a83422f269663c898d467a24b99270fa899880e355dccc607c5f29b79,Tests_passed,f5bdf83a83422f269663c898d467a24b99270fa899880e355dccc607c5f29b79,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_failed,7d0bf1088a05418a2d68366713286d8e1e71a5c2ebe26225ad6cd826513eafc4,alibaba/canal
14,472,315,refs/heads/master,a6604978ed173c79cfad0f6fb1054d642159bb5f,4d624cf184492a9e9cf0d763ae7a88d1ef956470,a78622ae0294c9c36b177d42edf74fddc11b09c6,,True,500.0,0.0,Tests_passed,c5a4f9ee523fd4698fe22164983a95c72fa26ce9d2c0975890918934ba3505a5,True,0.0,Tests_passed,ff21b1d47b074850fbd0bdb9073e31982ebb77e2d6e757f7ad778d45ec389823,True,True,Tests_passed,e93b04f90727dfb1485b69b4c3facb4f1aeaa24a127bfa805a4ff2645cc699b2,Tests_passed,e93b04f90727dfb1485b69b4c3facb4f1aeaa24a127bfa805a4ff2645cc699b2,Tests_passed,e93b04f90727dfb1485b69b4c3facb4f1aeaa24a127bfa805a4ff2645cc699b2,Tests_passed,e93b04f90727dfb1485b69b4c3facb4f1aeaa24a127bfa805a4ff2645cc699b2,Tests_passed,e93b04f90727dfb1485b69b4c3facb4f1aeaa24a127bfa805a4ff2645cc699b2,Tests_passed,e93b04f90727dfb1485b69b4c3facb4f1aeaa24a127bfa805a4ff2645cc699b2,Tests_passed,e93b04f90727dfb1485b69b4c3facb4f1aeaa24a127bfa805a4ff2645cc699b2,Tests_passed,e93b04f90727dfb1485b69b4c3facb4f1aeaa24a127bfa805a4ff2645cc699b2,Tests_passed,e93b04f90727dfb1485b69b4c3facb4f1aeaa24a127bfa805a4ff2645cc699b2,Tests_passed,e93b04f90727dfb1485b69b4c3facb4f1aeaa24a127bfa805a4ff2645cc699b2,Tests_passed,e93b04f90727dfb1485b69b4c3facb4f1aeaa24a127bfa805a4ff2645cc699b2,Tests_passed,e93b04f90727dfb1485b69b4c3facb4f1aeaa24a127bfa805a4ff2645cc699b2,Tests_passed,e93b04f90727dfb1485b69b4c3facb4f1aeaa24a127bfa805a4ff2645cc699b2,Tests_passed,e93b04f90727dfb1485b69b4c3facb4f1aeaa24a127bfa805a4ff2645cc699b2,alibaba/canal
15,472,331,refs/heads/master,c86fba6092979c4d42734903829843c3d62342ae,c99b4b8cd1cae7613aea9491e72762e6c879cdcf,9742fdc9d9872c39a6baf1c4834259b0c86f3a86,,True,11371.0,0.0,Tests_passed,f282730c5812bcf1641953819bf2341c6fa4ceffe7a2ef6c5964575bd233821e,True,0.0,Tests_passed,156337e10d3e446cb28f8d3f1cfcc528eee6c38af5a62755a220a5c4ed44c3ad,True,True,Tests_passed,dac492fd5833973677fc2ef40179d725a7cccfda17a3c6bd91036bd674ea188f,Tests_passed,dac492fd5833973677fc2ef40179d725a7cccfda17a3c6bd91036bd674ea188f,Tests_passed,dac492fd5833973677fc2ef40179d725a7cccfda17a3c6bd91036bd674ea188f,Tests_passed,dac492fd5833973677fc2ef40179d725a7cccfda17a3c6bd91036bd674ea188f,Tests_passed,dac492fd5833973677fc2ef40179d725a7cccfda17a3c6bd91036bd674ea188f,Tests_passed,dac492fd5833973677fc2ef40179d725a7cccfda17a3c6bd91036bd674ea188f,Tests_passed,dac492fd5833973677fc2ef40179d725a7cccfda17a3c6bd91036bd674ea188f,Tests_passed,dac492fd5833973677fc2ef40179d725a7cccfda17a3c6bd91036bd674ea188f,Tests_passed,dac492fd5833973677fc2ef40179d725a7cccfda17a3c6bd91036bd674ea188f,Tests_passed,dac492fd5833973677fc2ef40179d725a7cccfda17a3c6bd91036bd674ea188f,Tests_passed,dac492fd5833973677fc2ef40179d725a7cccfda17a3c6bd91036bd674ea188f,Tests_passed,dac492fd5833973677fc2ef40179d725a7cccfda17a3c6bd91036bd674ea188f,Tests_passed,dac492fd5833973677fc2ef40179d725a7cccfda17a3c6bd91036bd674ea188f,Tests_passed,dac492fd5833973677fc2ef40179d725a7cccfda17a3c6bd91036bd674ea188f,alibaba/canal
16,472,333,refs/heads/master,6a03ffaf7b44e79c56dff379a3efb99c91d34709,38cc81b7dab29b51371096fb6763ca3a8432ffee,d7d969915e8e6fd0c96dbad3050234dcfc86f7a8,,True,374.0,0.0,Tests_passed,627d9942c997be02d90dae015cd0550b253e359573c40ff77f0ed44fd925ef8e,True,0.0,Tests_passed,20c19add7766c43957f6e8a66ee3d9758ebf04c13de90ecfbba2fe3b14a53b91,True,True,Tests_passed,8ae59e3d948420b6395e9be1f675566774db93372bb935d184bc8aa833c45dba,Tests_passed,8ae59e3d948420b6395e9be1f675566774db93372bb935d184bc8aa833c45dba,Tests_passed,8ae59e3d948420b6395e9be1f675566774db93372bb935d184bc8aa833c45dba,Tests_passed,8ae59e3d948420b6395e9be1f675566774db93372bb935d184bc8aa833c45dba,Tests_passed,8ae59e3d948420b6395e9be1f675566774db93372bb935d184bc8aa833c45dba,Tests_passed,8ae59e3d948420b6395e9be1f675566774db93372bb935d184bc8aa833c45dba,Tests_passed,8ae59e3d948420b6395e9be1f675566774db93372bb935d184bc8aa833c45dba,Tests_passed,8ae59e3d948420b6395e9be1f675566774db93372bb935d184bc8aa833c45dba,Tests_passed,8ae59e3d948420b6395e9be1f675566774db93372bb935d184bc8aa833c45dba,Tests_passed,8ae59e3d948420b6395e9be1f675566774db93372bb935d184bc8aa833c45dba,Tests_passed,8ae59e3d948420b6395e9be1f675566774db93372bb935d184bc8aa833c45dba,Tests_passed,8ae59e3d948420b6395e9be1f675566774db93372bb935d184bc8aa833c45dba,Tests_passed,8ae59e3d948420b6395e9be1f675566774db93372bb935d184bc8aa833c45dba,Tests_passed,8ae59e3d948420b6395e9be1f675566774db93372bb935d184bc8aa833c45dba,alibaba/canal
17,472,336,refs/heads/master,37478f3409f5d3ffb5af1f7e02c6b2005806947f,51ac311aa16ca19d7e288cbf80d3831c5f27e029,d2f98cda87280a24d6541612732eb27da12d901b,,True,84.0,0.0,Tests_passed,dbfa3501213002abba66e81215b686c63751b92caa7cd24785096804d41dd91f,True,0.0,Tests_passed,26363625b1fd4c711f68a61dc5aba4d746d98fa59104d4958515e4eb8499a169,True,True,Tests_passed,6c0d2ed9d04c7c7ec92812104d32a5baab6f8f3bdedef4d2b138872abc0d44b3,Tests_passed,6c0d2ed9d04c7c7ec92812104d32a5baab6f8f3bdedef4d2b138872abc0d44b3,Tests_passed,6c0d2ed9d04c7c7ec92812104d32a5baab6f8f3bdedef4d2b138872abc0d44b3,Tests_passed,6c0d2ed9d04c7c7ec92812104d32a5baab6f8f3bdedef4d2b138872abc0d44b3,Tests_passed,6c0d2ed9d04c7c7ec92812104d32a5baab6f8f3bdedef4d2b138872abc0d44b3,Tests_passed,6c0d2ed9d04c7c7ec92812104d32a5baab6f8f3bdedef4d2b138872abc0d44b3,Tests_passed,6c0d2ed9d04c7c7ec92812104d32a5baab6f8f3bdedef4d2b138872abc0d44b3,Tests_passed,6c0d2ed9d04c7c7ec92812104d32a5baab6f8f3bdedef4d2b138872abc0d44b3,Tests_passed,6c0d2ed9d04c7c7ec92812104d32a5baab6f8f3bdedef4d2b138872abc0d44b3,Tests_passed,6c0d2ed9d04c7c7ec92812104d32a5baab6f8f3bdedef4d2b138872abc0d44b3,Tests_passed,6c0d2ed9d04c7c7ec92812104d32a5baab6f8f3bdedef4d2b138872abc0d44b3,Tests_passed,6c0d2ed9d04c7c7ec92812104d32a5baab6f8f3bdedef4d2b138872abc0d44b3,Tests_passed,6c0d2ed9d04c7c7ec92812104d32a5baab6f8f3bdedef4d2b138872abc0d44b3,Tests_passed,6c0d2ed9d04c7c7ec92812104d32a5baab6f8f3bdedef4d2b138872abc0d44b3,alibaba/canal
18,472,340,refs/heads/master,10930b9e3d7a006f4c1c0eba42dfa6bfddc0a468,f0ce4b569ecddde2ea7b56fd6bb105c48cf8d6c1,d1afeb754098f745322e354e8bf95dd29240d1cd,,True,3745.0,0.0,Tests_passed,a0ce95a5d00957e71ba90e26f92b3a5d52979b63017a1443273d02133d25510c,True,0.0,Tests_passed,e035aa47500324399257eb84f8110d0c796d03c7476a37a1cdda6c9e1000b3b2,True,True,Tests_passed,812e8a96478036f350a212854c23273a638ec769b1ae136937473b3afdc7eb20,Tests_passed,812e8a96478036f350a212854c23273a638ec769b1ae136937473b3afdc7eb20,Tests_passed,99f689150214e251bbc0f7a21046dc3cb7c3e681757d7556d646946bee0c7c16,Tests_passed,812e8a96478036f350a212854c23273a638ec769b1ae136937473b3afdc7eb20,Tests_passed,99f689150214e251bbc0f7a21046dc3cb7c3e681757d7556d646946bee0c7c16,Tests_passed,812e8a96478036f350a212854c23273a638ec769b1ae136937473b3afdc7eb20,Tests_passed,812e8a96478036f350a212854c23273a638ec769b1ae136937473b3afdc7eb20,Tests_passed,99f689150214e251bbc0f7a21046dc3cb7c3e681757d7556d646946bee0c7c16,Tests_passed,812e8a96478036f350a212854c23273a638ec769b1ae136937473b3afdc7eb20,Tests_passed,812e8a96478036f350a212854c23273a638ec769b1ae136937473b3afdc7eb20,Tests_passed,812e8a96478036f350a212854c23273a638ec769b1ae136937473b3afdc7eb20,Tests_passed,812e8a96478036f350a212854c23273a638ec769b1ae136937473b3afdc7eb20,Tests_passed,47b5c6b464dca070715408724e1bb7d3cceead180c3c642577a4de3c7fb54aad,Tests_passed,812e8a96478036f350a212854c23273a638ec769b1ae136937473b3afdc7eb20,alibaba/canal
19,472,468,refs/remotes/origin/pull/45,07c25ed231f7cf58cbc3ba994c67fad5c36f0476,63a1d787c563b53ddb357aeb8dc460a22097bf72,2a160d9ea69e66e5d4b7891cec0ab78ab0df364b,,True,987.0,0.0,Tests_passed,9b143c9377b77948533afcbbc35317ae2c4224e5a0c2959ac695c301232570f6,True,0.0,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,True,True,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,Tests_passed,56c9c6b97168d837173ffa5ff03b1b88e4fcac2f2e7b099ec37994260181cb32,alibaba/canal
20,472,472,refs/remotes/origin/pull/45,286a8f82916d99d3464ac544e2267397290e7880,13a9d733304b2bd582d64c216dc891c9e4cc0d2b,dcd4403f45acc7fae0e0acae0ff80efd4ed7e5ee,,True,667.0,0.0,Tests_passed,5d5a437af75fcbef3c9788868c96fb3dee530724b2090f15629f7f44415ec43e,True,0.0,Tests_passed,6e1a671fa03c07c3a8dbbf39d788dbe93c52a70df3c009646907e3528b601386,True,True,Tests_passed,aa1eaf7147b8625147e38777a39cf600a3bc2238c6a389d42b69883d0ddd1ac7,Tests_passed,aa1eaf7147b8625147e38777a39cf600a3bc2238c6a389d42b69883d0ddd1ac7,Tests_passed,aa1eaf7147b8625147e38777a39cf600a3bc2238c6a389d42b69883d0ddd1ac7,Tests_passed,aa1eaf7147b8625147e38777a39cf600a3bc2238c6a389d42b69883d0ddd1ac7,Tests_passed,aa1eaf7147b8625147e38777a39cf600a3bc2238c6a389d42b69883d0ddd1ac7,Tests_passed,aa1eaf7147b8625147e38777a39cf600a3bc2238c6a389d42b69883d0ddd1ac7,Tests_passed,aa1eaf7147b8625147e38777a39cf600a3bc2238c6a389d42b69883d0ddd1ac7,Tests_passed,aa1eaf7147b8625147e38777a39cf600a3bc2238c6a389d42b69883d0ddd1ac7,Tests_passed,aa1eaf7147b8625147e38777a39cf600a3bc2238c6a389d42b69883d0ddd1ac7,Tests_passed,aa1eaf7147b8625147e38777a39cf600a3bc2238c6a389d42b69883d0ddd1ac7,Tests_passed,aa1eaf7147b8625147e38777a39cf600a3bc2238c6a389d42b69883d0ddd1ac7,Tests_passed,aa1eaf7147b8625147e38777a39cf600a3bc2238c6a389d42b69883d0ddd1ac7,Tests_passed,aa1eaf7147b8625147e38777a39cf600a3bc2238c6a389d42b69883d0ddd1ac7,Tests_passed,aa1eaf7147b8625147e38777a39cf600a3bc2238c6a389d42b69883d0ddd1ac7,alibaba/canal
21,472,501,refs/remotes/origin/pull/98,8331888a30605c02ae8eb027b106dad54a86106b,b93f24484864c7435a9ef108422633925e0ad109,5624056efc3616fbeac2ec3e816cca9212cb020d,,True,57.0,0.0,Tests_passed,a408ab70f80e38f39161a7f5fe6c92597d7d52213f27daa541a91b9c3d4f759f,True,0.0,Tests_passed,2a3c227c1d1d1d142fdb7aecba849ab3b1613429cca6da910d8fbc572f316a20,True,True,Tests_passed,48e32898d4b5d8024fef375e7d41a6df8197ff682e6cfa252c1555d917979ce9,Tests_passed,48e32898d4b5d8024fef375e7d41a6df8197ff682e6cfa252c1555d917979ce9,Tests_passed,48e32898d4b5d8024fef375e7d41a6df8197ff682e6cfa252c1555d917979ce9,Tests_passed,48e32898d4b5d8024fef375e7d41a6df8197ff682e6cfa252c1555d917979ce9,Tests_passed,48e32898d4b5d8024fef375e7d41a6df8197ff682e6cfa252c1555d917979ce9,Tests_passed,48e32898d4b5d8024fef375e7d41a6df8197ff682e6cfa252c1555d917979ce9,Tests_passed,48e32898d4b5d8024fef375e7d41a6df8197ff682e6cfa252c1555d917979ce9,Tests_passed,48e32898d4b5d8024fef375e7d41a6df8197ff682e6cfa252c1555d917979ce9,Tests_passed,48e32898d4b5d8024fef375e7d41a6df8197ff682e6cfa252c1555d917979ce9,Tests_passed,48e32898d4b5d8024fef375e7d41a6df8197ff682e6cfa252c1555d917979ce9,Tests_passed,48e32898d4b5d8024fef375e7d41a6df8197ff682e6cfa252c1555d917979ce9,Tests_passed,48e32898d4b5d8024fef375e7d41a6df8197ff682e6cfa252c1555d917979ce9,Tests_passed,48e32898d4b5d8024fef375e7d41a6df8197ff682e6cfa252c1555d917979ce9,Tests_passed,48e32898d4b5d8024fef375e7d41a6df8197ff682e6cfa252c1555d917979ce9,alibaba/canal
22,481,14,refs/heads/master,a1d3b2b86fbb872a8f3ae20d58161b1a13f1f3ea,7fd3b1f5032b8c081490aa135ba0792e9a9d9d9c,e6bf1649823594bbb8525dea1522274e935f4093,,True,2155.0,0.0,Tests_passed,2552ac5b0f5af9a28b19f19a67f5f2c77ca1e83cb85a0be3f719df46afdb942f,True,0.0,Tests_passed,bf191b1c7373f67f075c6a1dacc8596ce30a74be540871488e6d21585195e68a,True,True,Tests_passed,2552ac5b0f5af9a28b19f19a67f5f2c77ca1e83cb85a0be3f719df46afdb942f,Tests_passed,2552ac5b0f5af9a28b19f19a67f5f2c77ca1e83cb85a0be3f719df46afdb942f,Tests_passed,2552ac5b0f5af9a28b19f19a67f5f2c77ca1e83cb85a0be3f719df46afdb942f,Tests_passed,2552ac5b0f5af9a28b19f19a67f5f2c77ca1e83cb85a0be3f719df46afdb942f,Tests_passed,2552ac5b0f5af9a28b19f19a67f5f2c77ca1e83cb85a0be3f719df46afdb942f,Tests_passed,2552ac5b0f5af9a28b19f19a67f5f2c77ca1e83cb85a0be3f719df46afdb942f,Tests_passed,2552ac5b0f5af9a28b19f19a67f5f2c77ca1e83cb85a0be3f719df46afdb942f,Tests_passed,2552ac5b0f5af9a28b19f19a67f5f2c77ca1e83cb85a0be3f719df46afdb942f,Tests_passed,2552ac5b0f5af9a28b19f19a67f5f2c77ca1e83cb85a0be3f719df46afdb942f,Tests_passed,2552ac5b0f5af9a28b19f19a67f5f2c77ca1e83cb85a0be3f719df46afdb942f,Tests_passed,2552ac5b0f5af9a28b19f19a67f5f2c77ca1e83cb85a0be3f719df46afdb942f,Tests_passed,2552ac5b0f5af9a28b19f19a67f5f2c77ca1e83cb85a0be3f719df46afdb942f,Tests_failed,4a16ed0ec18c02878759f5015a287fa63768d4ebdbf406dfd6067e52aa19263d,Tests_failed,65442196acb80b997748b48398dccd5961e5d6c9db11d6e5104673d85008c172,alibaba/easyexcel
23,481,284,refs/remotes/origin/pull/3015,4ab217adaa16f28f05e59aab04da58d182110a24,832839a0296ee45e265ad920c48a5cbca050282c,75374a4aa348154cebd290b34cbf86b11fb26e71,,True,29.0,0.0,Tests_passed,4c2757451d6f5dcb129d3b1dbbaf5d196d5d22d0241d0e7ec8ffbf2fbb279724,True,0.0,Tests_passed,b73cd7a6c6908041443303f54cdce642b6a128cdd3a616bf1fce3f94857f3306,True,True,Merge_failed,,Tests_passed,4c2757451d6f5dcb129d3b1dbbaf5d196d5d22d0241d0e7ec8ffbf2fbb279724,Merge_failed,,Tests_passed,4c2757451d6f5dcb129d3b1dbbaf5d196d5d22d0241d0e7ec8ffbf2fbb279724,Tests_passed,4c2757451d6f5dcb129d3b1dbbaf5d196d5d22d0241d0e7ec8ffbf2fbb279724,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_passed,0043a835d1a86b7257fff376ee7084b4699172eb51861dead39ddfd153bff5cc,alibaba/easyexcel
24,481,285,refs/remotes/origin/pull/3015,832839a0296ee45e265ad920c48a5cbca050282c,ccdc73f2329cfe9c71f271b1f6bd6a99277bb658,4766634105fd11b03905f7efff7fc0aea53e7df4,,True,2209.0,0.0,Tests_passed,97a7c8257ac7a0bc1e482f3dca29f5167778b894d6163fd26ae2d246a459f77b,True,0.0,Tests_passed,843c01cf35ba0377f974bacb5c413c8130b8493964435454f382bd1d3da34e3e,True,True,Tests_passed,97a7c8257ac7a0bc1e482f3dca29f5167778b894d6163fd26ae2d246a459f77b,Tests_passed,97a7c8257ac7a0bc1e482f3dca29f5167778b894d6163fd26ae2d246a459f77b,Tests_passed,97a7c8257ac7a0bc1e482f3dca29f5167778b894d6163fd26ae2d246a459f77b,Tests_passed,97a7c8257ac7a0bc1e482f3dca29f5167778b894d6163fd26ae2d246a459f77b,Tests_passed,97a7c8257ac7a0bc1e482f3dca29f5167778b894d6163fd26ae2d246a459f77b,Tests_passed,97a7c8257ac7a0bc1e482f3dca29f5167778b894d6163fd26ae2d246a459f77b,Tests_passed,97a7c8257ac7a0bc1e482f3dca29f5167778b894d6163fd26ae2d246a459f77b,Tests_passed,97a7c8257ac7a0bc1e482f3dca29f5167778b894d6163fd26ae2d246a459f77b,Tests_passed,97a7c8257ac7a0bc1e482f3dca29f5167778b894d6163fd26ae2d246a459f77b,Tests_passed,97a7c8257ac7a0bc1e482f3dca29f5167778b894d6163fd26ae2d246a459f77b,Tests_passed,97a7c8257ac7a0bc1e482f3dca29f5167778b894d6163fd26ae2d246a459f77b,Tests_passed,97a7c8257ac7a0bc1e482f3dca29f5167778b894d6163fd26ae2d246a459f77b,Tests_passed,9238bd70ab886821a38275085f4acb97986138471f58c0ead9723a72d6440dfa,Tests_passed,e59bf13469ff7b17ad570bd7283b6e4be19bba20ffe06029548c73c87395919c,alibaba/easyexcel
25,481,289,refs/remotes/origin/pull/3189,eaaa3753c98c5ad284d2c7a5bbab4784811a7ae2,63f2495d6f432c65f276b28ae787b23528a8f5ba,857453f245cc5b69d8e39172e3a6a7496ae3ac91,,True,80.0,0.0,Tests_passed,44b9130e4452a8f223bc865dffdfe4c56aec7d98983cc3887b2fafcddcd064e4,True,0.0,Tests_passed,89882d4245a4bae6926c98979f0a0c6f341f6035ba9c43641c525df61ff6ec0d,True,True,Tests_passed,c724fce9a911ce775e48cbb401cc8ea5db096da29eb913ec3306c688d70018d6,Tests_passed,c724fce9a911ce775e48cbb401cc8ea5db096da29eb913ec3306c688d70018d6,Tests_passed,c724fce9a911ce775e48cbb401cc8ea5db096da29eb913ec3306c688d70018d6,Tests_passed,c724fce9a911ce775e48cbb401cc8ea5db096da29eb913ec3306c688d70018d6,Tests_passed,c724fce9a911ce775e48cbb401cc8ea5db096da29eb913ec3306c688d70018d6,Tests_passed,c724fce9a911ce775e48cbb401cc8ea5db096da29eb913ec3306c688d70018d6,Tests_passed,c724fce9a911ce775e48cbb401cc8ea5db096da29eb913ec3306c688d70018d6,Tests_passed,c724fce9a911ce775e48cbb401cc8ea5db096da29eb913ec3306c688d70018d6,Tests_passed,c724fce9a911ce775e48cbb401cc8ea5db096da29eb913ec3306c688d70018d6,Tests_passed,c724fce9a911ce775e48cbb401cc8ea5db096da29eb913ec3306c688d70018d6,Tests_passed,c724fce9a911ce775e48cbb401cc8ea5db096da29eb913ec3306c688d70018d6,Tests_passed,c724fce9a911ce775e48cbb401cc8ea5db096da29eb913ec3306c688d70018d6,Tests_passed,c724fce9a911ce775e48cbb401cc8ea5db096da29eb913ec3306c688d70018d6,Tests_passed,c724fce9a911ce775e48cbb401cc8ea5db096da29eb913ec3306c688d70018d6,alibaba/easyexcel
